t,pid,x,y,z,vx,vy,vz
3.58,1,2.0545034512845985,1.7825636830426621,0,-0.27449275618427627,-0.12105257866877393,0
3.59,0,1.6036430593518778,1.4645550233727012,0,-0.17660213412749157,0.46777311404313893,0
3.59,1,2.0517513283655258,1.7813697431049931,0,-0.27593182763027002,-0.11773540886504447,0
3.6,0,1.6019042338285296,1.4692428421007895,0,-0.17116297054211924,0.46979063157453194,0
3.6,1,2.0489850167370816,1.7802090565579805,0,-0.27733049805856747,-0.11440190053747866,0
3.61,0,1.6002199111132855,1.4739505183712212,0,-0.16570157250670509,0.47174462251180471,0
3.61,1,2.0462049212947253,1.7790817842892575,0,-0.27868859041264016,-0.11105255320710081,0
3.62,0,1.5985903099548437,1.4786774157871732,0,-0.16021865918164088,0.47363486067860033,0
3.62,1,2.0434114486727557,1.7779880821827372,0,-0.28000593398129042,-0.10768786809694721,0
3.63,0,1.5970156419010704,1.4834228957280462,0,-0.15471495157302814,0.47546112749598729,0
3.63,1,2.0406050071808037,1.7769281011020142,0,-0.28128236440908982,-0.10430834804766238,0
3.64,0,1.5954961112808757,1.4881863174254562,0,-0.14919117246592331,0.47722321198600876,0
3.64,1,2.0377860067402302,1.7759019868746098,0,-0.28251772370561429,-0.10091449743321554,0
3.65,0,1.5940319151867564,1.4929670380392612,0,-0.14364804635793046,0.47892091077499399,0
3.65,1,2.0349548588204347,1.77490988027706,0,-0.28371186025348349,-0.097506822076755845,0
3.66,0,1.592623243458001,1.4977644127336194,0,-0.13808629939313188,0.48055402809664416,0
3.66,1,2.032111976375091,1.7739519170208431,0,-0.28486462881521268,-0.094085829166625182,0
3.67,0,1.5912702786645536,1.5025777947530772,0,-0.13250665929634634,0.48212237579490325,0
3.67,1,2.0292577737783204,1.7730282277391471,0,-0.28597589053888472,-0.090652027172546529,0
3.68,0,1.5899731960915333,1.5074065354986848,0,-0.12690985530770491,0.48362577332662632,0
3.68,1,2.0263926667608128,1.7721389379744743,0,-0.28704551296265168,-0.087205925762005823,0
3.69,0,1.5887321637244072,1.5122499846041382,0,-0.12129661811753364,0.48506404776405471,0
3.69,1,2.0235170723459093,1.7712841681670801,0,-0.28807337001807426,-0.083748035716845234,0
3.7,0,1.5875473422348119,1.5171074900119439,0,-0.11566767980153242,0.48643703379710934,0
3.7,1,2.0206314087856572,1.7704640336442454,0,-0.2890593420323086,-0.080278868850084964,0
3.71,0,1.5864188849670231,1.5219783980496071,0,-0.11002377375623872,0.48774457373551161,0
3.71,1,2.0177360954968497,1.76967864461038,0,-0.29000331572914972,-0.076798937922990945,0
3.72,0,1.585346937925068,1.5268620535058384,0,-0.10436563463476521,0.4889865175107414,0
3.72,1,2.0148315529970593,1.7689281061379531,0,-0.2909051842289414,-0.073308756562405111,0
3.73,0,1.5843316397604801,1.5317577997067813,0,-0.098693998282799622,0.49016272267784161,0
3.73,1,2.0119182028406777,1.7682125181592494,0,-0.29176484704736261,-0.069808839178354939,0
3.74,0,1.5833731217606919,1.5366649785922559,0,-0.093009601674855072,0.49127305441707741,0
3.74,1,2.0089964675549754,1.7675319754589478,0,-0.29258221009310043,-0.066299700881958357,0
3.75,0,1.5824715078380638,1.5415829307920186,0,-0.087313182850759161,0.49231738553545901,0
3.75,1,2.0060667705761879,1.7668865676675198,0,-0.29335718566442054,-0.062781857403640146,0
3.76,0,1.5816269145195481,1.5465109957020367,0,-0.081605480852369489,0.49329559646813537,0
3.76,1,2.0031295361856425,1.7662763792554432,0,-0.29408969244464522,-0.059255825011675381,0
3.77,0,1.5808394509369836,1.5514485115607757,0,-0.075887235660503538,0.49420757527966636,0
3.77,1,2.0001851894459364,1.7657014895282295,0,-0.29477965549655061,-0.055722120431075273,0
3.78,0,1.5801092188180208,1.5563948155254999,0,-0.070159188132070407,0.49505321766518057,0
3.78,1,1.9972341561371751,1.76516197262226,0,-0.2954270062556939,-0.052181260762830528,0
3.79,0,1.5794363124776736,1.561349243748583,0,-0.064422079937391713,0.49583242695142499,0
3.79,1,1.9942768626932832,1.7646578975014282,0,-0.29603168252268219,-0.048633763403526882,0
3.8,0,1.5788208188104982,1.5663111314538287,0,-0.058676653497699058,0.49654511409771301,0
3.8,1,1.9913137361383979,1.7641893279545839,0,-0.29659362845439435,-0.04508014596534729,0
3.81,0,1.5782628172833957,1.5712798130128012,0,-0.052923651922795148,0.49719119769677611,0
3.81,1,1.9883452040233551,1.7637563225937749,0,-0.297112794554168,-0.041520926196474801,0
3.82,0,1.5777623799290375,1.5762546220211626,0,-0.047163818948865469,0.49777060397552458,0
3.82,1,1.9853716943622794,1.763358934853283,0,-0.29758913766096334,-0.037956621901909973,0
3.83,0,1.5773195713399111,1.5812348913750189,0,-0.041397898876427509,0.49828326679572232,0
3.83,1,1.982393635569287,1.7629972129894498,0,-0.29802262093751636,-0.034387750864716252,0
3.84,0,1.5769344486629868,1.5862199533472705,0,-0.035626636508404246,0.49872912765457961,0
3.84,1,1.979411456395312,1.7626712000812876,0,-0.2984132138574932,-0.030814830767706431,0
3.85,0,1.5766070615950032,1.5912091396639698,0,-0.029850777088308592,0.49910813568526813,0
3.85,1,1.9764255858650663,1.7623809340318712,0,-0.29876089219165908,-0.027238379115583057,0
3.86,0,1.5763374523783691,1.596201781580683,0,-0.024071066238525396,0.49942024765736165,0
3.86,1,1.9734364532141426,1.7621264475705056,0,-0.29906563799307351,-0.02365891315754521,0
3.87,0,1.576125655797683,1.6011972099588558,0,-0.018288249898677496,0.49966542797720498,0
3.87,1,1.9704444878262706,1.7619077682556661,0,-0.29932743958132552,-0.020076949810373845,0
3.88,0,1.5759716991768693,1.6061947553421829,0,-0.012503074264062313,0.49984364868821451,0
3.88,1,1.9674501191707348,1.7617249184787043,0,-0.29954629152582113,-0.01649300558200751,0
3.89,0,1.5758756023769283,1.6111937480329797,0,-0.0067162857241453607,0.49995488947111172,0
3.89,1,1.964453776739965,1.7615779154683162,0,-0.29972219462813665,-0.012907596495619924,0
3.9,0,1.575837377794302,1.6161935181685556,0,-0.00092863080109703306,0.49999913764409148,0
3.9,1,1.9614558899873071,1.761466771295767,0,-0.29985515590345085,-0.009321238014210604,0
3.91,0,1.5758570303598547,1.6211933957975908,0,0.0048591439116409813,0.499976388162927,0
3.91,1,1.9584568882649844,1.7613914928808674,0,-0.29994518856106944,-0.0057344449657193292,0
3.92,0,1.5759345575384667,1.6261927109565104,0,0.010646291810773399,0.4998866436210111,0
3.92,1,1.9554572007622588,1.7613520819986954,0,-0.2999923119840554,-0.0021477314686749807,0
3.93,0,1.5760699493292434,1.6311907937458621,0,0.016432066344566829,0.49972991424933494,0
3.93,1,1.9524572564437987,1.7613485352870601,0,-0.29999655170797823,0.0014383891416111043,0
3.94,0,1.5762631882663376,1.6361869744066908,0,0.02221572107427677,0.49950621791640376,0
3.94,1,1.9494574839882648,1.7613808442546997,0,-0.2999579393987965,0.0050234043862974276,0
3.95,0,1.576514249420387,1.6411805833969133,0,0.027996509735599827,0.49921558012808892,0
3.95,1,1.9464583117271215,1.7614489952902097,0,-0.29987651282988698,0.0086068027157007732,0
3.96,0,1.5768231004005657,1.6461709514676908,0,0.033773686300164821,0.49885803402741541,0
3.96,1,1.9434601675836809,1.7615529696716952,0,-0.29975231585823398,0.012188073581411626,0
3.97,0,1.577189701357252,1.6511574097397992,0,0.039546505037076449,0.49843362039428318,0
3.97,1,1.9404634790123907,1.7616927435771415,0,-0.29958539839979348,0.01576670750782775,0
3.98,0,1.57761400498531,1.6561392897799962,0,0.045314220574525117,0.49794238764512022,0
3.98,1,1.9374686729383714,1.7618682880954961,0,-0.29937581640404531,0.01934219616309741,0
3.99,0,1.57809595652799,1.6611159236773843,0,0.051076087961476502,0.49738439183246536,0
3.99,1,1.9344761756972124,1.762079569238459,0,-0.29912363182774754,0.022914032429464045,0
4,0,1.5786354937814446,1.666086644119769,0,0.056831362729454327,0.49675969664447728,0
4,1,1.9314864129750342,1.7623265479529713,0,-0.29882891260790739,0.026481710473004592,0
4.01,0,1.579232547099864,1.6710507844700133,0,0.062579300954429803,0.49606837340436732,0
4.01,1,1.9284998097488248,1.7626091801344002,0,-0.29849173263398238,0.030044725812753897,0
4.02,0,1.5798870394012303,1.6760076788423839,0,0.068319159318831146,0.49531050106975127,0
4.02,1,1.9255167902270582,1.7629274166404099,0,-0.29811217171932608,0.03360257538920805,0
4.03,0,1.5805988861736928,1.6809566621788923,0,0.074050195173686217,0.49448616623191682,0
4.03,1,1.9225377777906021,1.763281203305517,0,-0.29769031557189235,0.037154757632199775,0
4.04,0,1.5813679954825659,1.6858970703256269,0,0.07977166660091177,0.49359546311500158,0
4.04,1,1.9195631949339216,1.7636704809563186,0,-0.29722625576421241,0.040700772528139306,0
4.05,0,1.5821942679779493,1.6908282401090773,0,0.085482832475762036,0.4926384935750765,0
4.05,1,1.9165934632065873,1.7640951854273923,0,-0.29672008970265878,0.04424012168661455,0
4.06,0,1.5830775969029753,1.6957495094124484,0,0.091182952529449732,0.49161536709912962,0
4.06,1,1.913629003155094,1.7645552475778572,0,-0.29617192059601033,0.047772308406344617,0
4.07,0,1.5840178681026824,1.7006602172519638,0,0.096871287411952264,0.4905262008039436,0
4.07,1,1.9106702342649973,1.7650505933085914,0,-0.29558185742333221,0.051296837740481147,0
4.08,0,1.5850149600335173,1.7055597038531578,0,0.10254709875501575,0.48937111943486095,0
4.08,1,1.9077175749033746,1.7655811435801001,0,-0.29495001490118561,0.054813216561252126,0
4.09,0,1.5860687437734693,1.7104473107271543,0,0.1082096492353693,0.48815025536443002,0
4.09,1,1.9047714422616178,1.7661468144310262,0,-0.29427651345018041,0.05832095362394326,0
4.1,0,1.5871790830328369,1.7153223807469311,0,0.113858202638162,0.48686374859092468,0
4.1,1,1.9018322522985625,1.766747516997297,0,-0.29356147916088549,0.061819559630212219,0
4.11,0,1.5883458341656309,1.7201842582235694,0,0.11949202392063461,0.4855117467367297,0
4.11,1,1.8989004196839625,1.7673831575319017,0,-0.29280504375911059,0.065308547290731406,0
4.12,0,1.5895688461816142,1.7250322889824858,0,0.12511037927603808,0.48409440504658363,0
4.12,1,1.8959763577423141,1.7680536374252911,0,-0.29200734457057376,0.068787431387155248,0
4.13,0,1.5908479607589834,1.7298658204396471,0,0.13071253619781051,0.48261188638567115,0
4.13,1,1.8930604783970364,1.7687588532263938,0,-0.29116852448496794,0.072255728833408167,0
4.14,0,1.5921830122576925,1.7346842016777633,0,0.13629776354402429,0.4810643612375553,0
4.14,1,1.8901531921150143,1.7694986966642423,0,-0.29028873191944127,0.075712958736289901,0
4.15,0,1.5935738277334233,1.7394867835224608,0,0.14186533160211456,0.47945200770194085,0
4.15,1,1.8872549078515095,1.7702730546702008,0,-0.28936812078150442,0.079158642455394848,0
4.16,0,1.5950202269522034,1.7442729186184318,0,0.14741451215390039,0.47777501149225815,0
4.16,1,1.884366032995445,1.7710818094007894,0,-0.28840685043137887,0.08259230366234277,0
4.17,0,1.5965220224056773,1.7490419615055584,0,0.15294457854090923,0.47603356593305846,0
4.17,1,1.8814869733150692,1.7719248382610977,0,-0.2874050856437998,0.08601346839931806,0
4.18,0,1.598079019327032,1.7537932686950097,0,0.15845480573001572,0.47422787195720884,0
4.18,1,1.8786181329040037,1.7728020139287788,0,-0.28636299656928749,0.089421665136915421,0
4.19,0,1.5996910157075792,1.7585261987453102,0,0.16394447037940474,0.47235813810287675,0
4.19,1,1.8757599141276828,1.7737132043786199,0,-0.28528075869490027,0.092816424831289865,0
4.2,0,1.6013578023140005,1.7632401123383761,0,0.16941285090486924,0.47042458051029229,0
4.2,1,1.8729127175701858,1.7746582729076794,0,-0.28415855280448293,0.096197280980609243,0
4.21,0,1.6030791627062571,1.767934372355519,0,0.1748592275464525,0.46842742291827649,0
4.21,1,1.8700769419814713,1.7756370781609865,0,-0.28299656493842362,0.099563769680807948,0
4.22,0,1.6048548732561665,1.772608343953413,0,0.18028288243544457,0.46636689666052372,0
4.22,1,1.8672529842250145,1.7766494741577936,0,-0.28179498635293276,0.10291542968064038,0
4.23,0,1.6066847031666525,1.7772613946400238,0,0.18568309966174179,0.46424324066162515,0
4.23,1,1.8644412392258556,1.777695310318377,0,-0.28055401347885672,0.10625180243603342,0
4.24,0,1.608568414491669,1.7818928943504959,0,0.19105916534157882,0.46205670143282107,0
4.24,1,1.861642099919061,1.7787744314913758,0,-0.27927384788003984,0.10957243216373708,0
4.25,0,1.6105057621568051,1.7865022155229973,0,0.19641036768564163,0.4598075330674683,0
4.25,1,1.8588559571986045,1.7798866779816658,0,-0.27795469621124724,0.11287686589427284,0
4.26,0,1.612496493980571,1.7910887331745156,0,0.20173599706756962,0.4574959972362091,0
4.26,1,1.85608319986667,1.7810318855787581,0,-0.27659677017566142,0.11616465352417972,0
4.27,0,1.6145403506963731,1.7956518249766058,0,0.2070353460928552,0.4551223631818278,0
4.27,1,1.8533242145833819,1.7822098855857169,0,-0.27520028648196543,0.11943534786755775,0
4.28,0,1.6166370659751781,1.8001908713310839,0,0.21230770966814833,0.45268690771378084,0
4.28,1,1.850579385816967,1.7834205048485892,0,-0.27376546680102481,0.12268850470690945,0
4.29,0,1.6187863664488737,1.8047052554456648,0,0.21755238507097321,0.45018991520238533,0
4.29,1,1.847849095794351,1.7846635657863401,0,-0.2722925377221812,0.12592368284327971,0
4.3,0,1.6209879717343278,1.80919436340954,0,0.22276867201986442,0.44763167757265121,0
4.3,1,1.8451337244521941,1.7859388864212851,0,-0.27078173070916933,0.12914044414569467,0
4.31,0,1.6232415944581517,1.813657584268892,0,0.22795587274492859,0.44501249429774198,0
4.31,1,1.84243364938837,1.7872462804100131,0,-0.26923328205567004,0.1323383535999009,0
4.32,0,1.6255469402821705,1.818094310102341,0,0.23311329205883843,0.44233267239204771,0
4.32,1,1.8397492458138891,1.7885855570747946,0,-0.26764743284051112,0.13551697935640564,0
4.33,0,1.6279037079296059,1.8225039360963204,0,0.23824023742826425,0.43959252640385527,0
4.33,1,1.8370808865052739,1.7899565214354658,0,-0.26602442888252759,0.13867589277781994,0
4.34,0,1.6303115892119759,1.8268858606203777,0,0.24333601904574909,0.43679237840759855,0
4.34,1,1.8344289417573858,1.7913589742417824,0,-0.26436452069509336,0.14181466848550589,0
4.35,0,1.6327702690567147,1.8312394853023941,0,0.24839994990203176,0.43393255799567293,0
4.35,1,1.8317937793367087,1.7927927120062375,0,-0.26266796344033594,0.14493288440553004,0
4.36,0,1.635279425535519,1.8355642151037215,0,0.25343134585882321,0.43101340226979656,0
4.36,1,1.8291757644350919,1.7942575270373347,0,-0.26093501688304488,0.14803012181392497,0
4.37,0,1.6378387298934234,1.83985945839423,0,0.25842952572203948,0.42803525583190188,0
4.37,1,1.8265752596239553,1.7957532074733107,0,-0.25916594534428616,0.15110596538126103,0
4.38,0,1.640447846578611,1.8441246270272622,0,0.26339381131549583,0.42499847077453928,0
4.38,1,1.8239926248089602,1.7972795373162997,0,-0.25736101765473263,0.15416000321653081,0
4.39,0,1.6431064332729637,1.8483591364144887,0,0.26832352755506494,0.42190340667077603,0
4.39,1,1.8214282171851479,1.7988362964669342,0,-0.25552050710772173,0.15719182691034894,0
4.4,0,1.6458141409233555,1.8525624056006604,0,0.27321800252330203,0.41875043056357192,0
4.4,1,1.8188823911925491,1.8004232607593733,0,-0.25364469141205165,0.16020103157746979,0
