t,pid,x,y,z,vx,vy,vz
10.36,1,0.17572470729168974,-0.19654962727347902,0,-0.2452569870498737,-0.17276866123003251,0
10.3625,0,-0.42897737427492089,-0.64868194726542294,0,-0.27163923465457701,0.41977628112635929,0
10.3625,1,0.17511101644396571,-0.19698076835643136,0,-0.245695691129341,-0.17214420513184614,0
10.365,0,-0.42965521590837114,-0.64763169563667577,0,-0.27063407210562623,0.42042502187135256,0
10.365,1,0.1744962308563939,-0.19741034695391196,0,-0.24613277892810503,-0.17151867285263209,0
10.3675,0,-0.4303305427877977,-0.6465798252216699,0,-0.26962743143564377,0.42107131013335236,0
10.3675,1,0.17388035457290937,-0.19783836038086344,0,-0.24656824785951564,-0.170892068708551,0
10.37,0,-0.43100335122517891,-0.64552634215538729,0,-0.26861931846932591,0.42171514289277717,0
10.37,1,0.17326339164389862,-0.19826480596302623,0,-0.24700209534908921,-0.17026439702168833,0
10.3725,0,-0.43167363754706023,-0.64447125258034244,0,-0.2676097390357301,0.42235651714307548,0
10.3725,1,0.17264534612616911,-0.19868968103695336,0,-0.24743431883452049,-0.16963566212001685,0
10.375,0,-0.43234139809456523,-0.64341456264655017,0,-0.2665986989682505,0.42299542989072203,0
10.375,1,0.17202622208291884,-0.19911298295002508,0,-0.24786491576569447,-0.16900586833735937,0
10.3775,0,-0.43300662922340627,-0.6423562785114928,0,-0.26558620410459299,0.42363187815521397,0
10.3775,1,0.17140602358370585,-0.19953470906046347,0,-0.24829388360469776,-0.16837502001335136,0
10.38,0,-0.43366932730389546,-0.64129640634008744,0,-0.26457226028675079,0.42426585896906716,0
10.38,1,0.1707847547044177,-0.19995485673734692,0,-0.24872121982583015,-0.16774312149340354,0
10.3825,0,-0.43432948872095511,-0.64023495230465388,0,-0.26355687336097994,0.4248973693778122,0
10.3825,1,0.1701624195272409,-0.2003734233606245,0,-0.24914692191561599,-0.16711017712866447,0
10.385,0,-0.43498710987412859,-0.63917192258488165,0,-0.26254004917777474,0.42552640643999079,0
